year,metarea,age,wage,edcode
1977,5080,33,12.028433,2
1983,5080,26,9.4621391,3
1983,5080,40,14.583978,4
1977,5080,26,8.9559526,3
1984,5080,55,4.3618865,3
1978,5080,38,13.019956,2
1983,5080,38,15.909794,4
1983,5080,40,11.932345,2
1984,5080,42,15.25135,4
1983,5080,57,4.0837255,4
1978,5080,40,10.742332,2
1981,5080,39,13.074384,4
1983,5080,48,7.5571513,2
1983,5080,41,8.9492588,4
1983,5080,35,11.136856,4
1982,5080,31,7.4222398,4
1983,5080,51,12.727835,1
1983,5080,26,6.4262972,2
1981,5080,31,10.920122,2
1983,5080,27,6.8412113,3
1979,5080,27,6.0023317,3
1984,5080,27,6.2391891,3
1981,5080,35,10.89532,4
1983,5080,29,10.465461,2
1984,5080,26,13.556755,4
1983,5080,48,22.273712,4
1983,5080,37,14.477911,4
1982,5080,59,22.85675,4
1978,5080,50,8.6850052,2
1982,5080,49,28.420765,4
1984,5080,57,11.438513,2
1982,5080,56,10.464289,2
1982,5080,54,11.435974,2
1984,5080,59,11.862162,2
1983,5080,30,5.8667359,3
1984,5080,54,7.8856425,2
1978,5080,55,11.945214,2
1983,5080,35,10.571175,1
1983,5080,34,13.700099,4
1983,5080,37,15.896667,4
1982,5080,27,3.7125478,3
1980,5080,36,7.692307,4
1984,5080,48,4.2735558,1
1984,5080,57,16.994362,2
1984,5080,29,5.5660653,3
1982,5080,57,5.7473097,1
1979,5080,52,27.283321,4
1983,5080,32,19.049885,2
1983,5080,59,8.7503872,1
1984,5080,41,12.816016,4
1983,5080,25,6.8942437,4
1978,5080,29,14.582351,4
1977,5080,46,9.9980574,1
1983,5080,40,18.031097,4
1979,5080,38,5.7476873,2
1978,5080,57,7.4355412,1
1982,5080,39,13.136707,4
1976,5080,37,20.886845,4
1978,5080,57,11.098789,1
1984,5080,40,5.3379726,1
1983,5080,33,3.9774485,2
1982,5080,58,8.620965,1
1983,5080,53,9.9916563,1
1984,5080,36,11.05723,1
1984,5080,55,8.3882427,1
1984,5080,56,12.275478,2
1983,5080,42,10.341365,1
1982,5080,48,26.683941,3
1983,5080,59,14.495588,4
1982,5080,37,9.8525305,4
1984,5080,38,8.049325,2
1984,5080,25,9.532094,2
1983,5080,27,2.4882917,3
1983,5080,54,8.3834,2
1982,5080,40,2.1347151,4
1982,5080,58,8.620965,1
1984,5080,54,9.532094,4
1979,5080,32,6.8208313,2
1976,5080,34,10.035712,4
1977,5080,33,9.6096725,2
1982,5080,40,9.2180872,3
1978,5080,54,17.924141,2
1977,5080,55,15.362402,1
1982,5080,34,8.1693897,3
1977,5080,37,11.984852,1
1976,5080,35,11.799674,1
1977,5080,32,12.420667,3
1979,5080,35,18.18379,4
1977,5080,44,14.381823,2
1977,5080,36,13.61915,1
1980,5080,59,11.92393,1
1982,5080,52,11.084097,4
1984,5080,28,3.4860229,3
1980,5080,41,23.076921,4
1976,5080,49,10.675497,4
1980,5080,52,11.538461,4
1980,5080,39,14.685313,4
1977,5080,51,13.074384,3
1982,5080,56,11.12971,1
1976,5080,45,14.272678,2
1980,5080,49,13.942308,4
1977,5080,34,15.68926,2
1983,5080,25,4.1365461,2
1977,5080,52,12.115595,3
1983,5080,39,10.739111,4
1979,5080,25,3.3544848,2
1979,5080,27,7.5301981,4
1976,5080,46,14.963114,2
1982,5080,54,14.850228,4
1981,5080,55,6.3110051,2
1981,5080,30,11.766946,3
1982,5080,57,1.8245428,3
1980,5080,31,5.5288463,4
1980,5080,26,11.065812,2
1984,5080,25,12.963647,3
1982,5080,39,18.902264,4
1983,5080,50,6.5230155,1
1981,5080,30,10.674797,2
1980,5080,25,7.4404764,2
1981,5080,47,10.006261,4
1981,5080,55,11.976134,1
1980,5080,43,14.015864,4
1976,5080,50,8.1674519,3
1976,5080,37,3.6203866,1
1984,5080,54,1.6013919,1
1976,5080,50,9.7471943,1
1979,5080,41,14.12676,4
1982,5080,26,4.5157433,4
1984,5080,49,21.351891,4
1982,5080,39,9.8525305,3
1979,5080,32,16.486094,4
1978,5080,25,10.053316,2
1982,5080,47,21.418545,4
1980,5080,45,8.0128202,2
1983,5080,26,3.5895648,4
1983,5080,37,3.5986438,2
1984,5080,44,5.7192564,3
1984,5080,26,6.6089191,3
1982,5080,36,9.6700773,4
1981,5080,28,5.9270539,4
1977,5080,26,13.205129,2
1978,5080,49,9.3570089,2
1976,5080,50,11.487764,1
1984,5080,27,8.5407562,4
1979,5080,47,11.456086,3
1976,5080,53,10.711203,4
1981,5080,28,6.1988235,3
1976,5080,43,15.471736,4
1984,5080,39,7.6256752,2
1980,5080,49,9.895833,2
1978,5080,56,10.845381,2
1978,5080,38,26.039911,3
1976,5080,48,9.7471943,4
1984,5080,40,8.8457842,4
1977,5080,33,19.066811,2
1976,5080,27,7.2393799,2
1979,5080,57,8.003108,1
1981,5080,33,12.202758,2
1982,5080,45,10.263053,2
1980,5080,28,3.3333335,2
1979,5080,41,15.924552,3
1980,5080,25,8.6538458,3
1976,5080,38,1.7973549,2
1976,5080,25,5.7761154,3
1982,5080,40,6.4819283,2
1979,5080,32,6.7712255,3
1976,5080,32,9.0667486,4
1984,5080,46,11.819798,2
1977,5080,47,26.148767,4
1978,5080,42,6.760603,2
1979,5080,26,6.547998,2
1981,5080,50,17.868326,2
1984,5080,48,12.391724,1
1980,5080,35,9.6153841,2
1981,5080,38,9.616209,4
1980,5080,34,8.2692299,3
1981,5080,41,7.1037488,1
1983,5080,38,23.864691,4
1979,5080,56,4.5399451,1
1981,5080,25,11.708837,4
1979,5080,53,9.1671963,2
1978,5080,37,9.9425116,2
1982,5080,39,6.7127833,3
1981,5080,39,11.331134,4
1982,5080,32,3.753345,2
1976,5080,41,14.445342,2
1982,5080,55,13.54723,1
1984,5080,34,9.1508102,4
1983,5080,40,12.727835,2
1979,5080,36,4.0058341,1
1978,5080,43,8.6413927,1
1979,5080,28,7.048842,1
1977,5080,25,9.1481466,2
1976,5080,25,9.1508141,2
1981,5080,55,4.7543216,4
1980,5080,41,13.28125,4
1983,5080,41,10.142493,2
1984,5080,38,4.3241215,4
1981,5080,26,10.987765,2
1978,5080,31,33.260159,3
1979,5080,46,22.311699,2
1982,5080,51,8.6800804,3
1979,5080,27,10.253453,2
1983,5080,54,19.887243,3
1978,5080,40,7.715529,2
1983,5080,52,11.777667,3
1981,5080,38,12.747526,2
1983,5080,36,6.2048197,2
1982,5080,29,7.1430845,4
1982,5080,55,20.526106,4
1982,5080,25,8.8098755,4
1983,5080,27,5.4234719,4
1976,5080,31,10.137083,4
1976,5080,41,18.758474,4
1978,5080,51,14.240273,2
1984,5080,33,6.1005406,3
1984,5080,38,15.20026,4
1980,5080,46,36.057693,4
1980,5080,33,13.230768,2
1982,5080,34,7.3893981,3
1981,5080,51,8.7162552,1
1980,5080,43,7.692307,4
1984,5080,38,3.8128378,2
1984,5080,39,4.8804321,2
1983,5080,53,9.1481314,2
1978,5080,37,16.377172,2
1980,5080,52,3.7500002,1
1982,5080,29,10.468313,3
1976,5080,37,14.852866,1
1978,5080,27,9.0532093,3
1979,5080,29,8.0590744,2
1976,5080,45,4.4558601,3
1977,5080,39,14.942152,4
1983,5080,56,10.445177,2
1984,5080,39,9.5667572,4
1982,5080,40,7.3893981,2
1977,5080,33,12.237624,4
1976,5080,33,13.924562,2
1981,5080,29,7.5093904,2
1977,5080,38,6.412674,2
1982,5080,55,14.132179,4
1981,5080,29,6.9294233,2
1981,5080,54,24.550787,4
1982,5080,31,11.494619,2
1984,5080,53,8.7695265,1
1980,5080,56,3.6057692,4
1984,5080,32,6.7105947,4
1978,5080,29,9.3078833,4
1977,5080,33,17.340557,4
1976,5080,52,18.380423,3
1978,5080,32,3.8886268,2
1980,5080,29,2.8173077,4
1982,5080,53,22.168194,3
1983,5080,33,11.932345,4
1980,5080,42,9.6153841,3
1983,5080,51,6.3639174,2
1982,5080,26,9.0314865,2
1977,5080,34,13.074384,4
1980,5080,34,6.948832,2
1979,5080,38,11.501777,2
1980,5080,48,10.68376,2
1978,5080,25,10.233164,4
1980,5080,34,9.6153841,4
1980,5080,47,10.096153,2
1977,5080,51,12.379262,1
1980,5080,33,8.2422667,4
1982,5080,26,10.962049,2
1982,5080,39,6.4041448,4
1979,5080,37,16.369993,4
1982,5080,47,13.501616,4
1980,5080,59,11.689902,2
1980,5080,58,12.01923,3
1982,5080,48,11.260034,1
1977,5080,34,16.806335,4
1979,5080,57,9.7674303,1
1980,5080,44,6.7307692,2
1976,5080,46,11.418142,1
1984,5080,31,11.05723,4
1977,5080,56,10.459507,4
1979,5080,33,10.217605,1
1981,5080,46,10.274949,4
1981,5080,27,6.6243544,3
1981,5080,57,9.7447748,2
1977,5080,35,7.8446302,2
1976,5080,33,2.9241581,3
1979,5080,44,6.8208313,2
1981,5080,27,6.5755439,2
1982,5080,25,6.6887736,4
1979,5080,36,11.537027,2
1979,5080,31,9.8219957,1
1984,5080,43,19.064188,4
1983,5080,30,8.450963,3
1981,5080,34,13.171233,2
1981,5080,50,13.378439,4
1983,5080,45,13.92107,2
1979,5080,58,13.267882,2
1978,5080,52,12.96209,3
1981,5080,39,8.0457754,2
1979,5080,28,10.913328,3
1983,5080,33,7.8992133,2
1979,5080,44,9.0798903,2
1980,5080,39,13.221154,4
1981,5080,29,7.0180893,2
1979,5080,32,11.131598,4
1977,5080,35,10.488272,2
1979,5080,25,9.9626579,3
1979,5080,28,7.0936646,3
1981,5080,45,6.9730053,2
1979,5080,49,15.278661,4
1977,5080,48,11.766946,2
1981,5080,31,6.2950735,2
1981,5080,39,12.202758,4
1976,5080,27,8.3547373,2
1979,5080,42,9.2763309,3
1978,5080,30,8.2726793,1
1982,5080,48,7.3512197,2
1982,5080,35,13.136707,4
1984,5080,42,13.726215,4
1982,5080,28,5.861052,4
1980,5080,28,3.8194442,1
1978,5080,45,15.797545,1
1978,5080,34,11.957526,2
1976,5080,30,13.61955,2
1978,5080,34,18.22794,3
1982,5080,29,4.1052208,3
1978,5080,36,7.2911754,4
1984,5080,41,11.439339,3
1984,5080,58,23.025475,1
1983,5080,34,7.1594071,3
1978,5080,28,11.417979,3
1984,5080,46,10.663226,2
1982,5080,27,7.4715033,4
1984,5080,31,14.1075,4
1977,5080,43,12.747526,4
1981,5080,44,8.7162552,2
1977,5080,26,10.982483,4
1976,5080,32,11.487764,3
1980,5080,46,10.384615,2
1976,5080,57,5.4615231,1
1979,5080,36,8.5408659,3
1977,5080,45,10.818618,1
1983,5080,40,10.739111,3
1980,5080,48,14.634134,2
1982,5080,35,7.2981715,3
1977,5080,45,6.3454342,4
1981,5080,42,2.8037291,4
1977,5080,25,8.4983501,3
1980,5080,29,13.675216,4
1976,5080,30,18.566082,4
1978,5080,45,17.783352,2
1978,5080,35,11.54436,4
1981,5080,46,14.224932,4
1981,5080,35,7.2220407,2
1982,5080,46,8.0051823,2
1983,5080,55,11.667182,2
1983,5080,45,9.1481314,2
1979,5080,41,11.40443,4
1982,5080,55,14.824411,1
1980,5080,49,5.7164998,1
1980,5080,25,5.2197804,3
1980,5080,29,9.5104895,3
1981,5080,47,19.369457,4
1981,5080,53,7.3898702,2
1981,5080,44,10.838473,2
1983,5080,43,10.408957,4
1978,5080,52,12.759558,1
1980,5080,29,9.1575079,3
1982,5080,39,12.606723,2
1980,5080,54,12.01923,2
1977,5080,47,15.205027,2
1981,5080,30,2.5899732,4
1977,5080,50,18.957859,4
1977,5080,31,9.4492149,3
1977,5080,52,11.113226,2
1984,5080,32,2.7452433,2
1984,5080,26,10.530695,2
1981,5080,30,13.946009,4
1976,5080,47,12.067955,2
1979,5080,47,8.1849966,2
1977,5080,35,15.035541,4
1980,5080,54,6.2500005,2
1980,5080,45,13.636364,2
1981,5080,26,5.0990095,4
1976,5080,39,14.218245,4
1979,5080,37,8.1849966,1
1979,5080,27,11.483392,4
1983,5080,43,32.542759,4
1977,5080,47,15.035541,3
1976,5080,31,6.9622822,2
1978,5080,29,2.1063395,2
1980,5080,29,9.1783209,4
1977,5080,42,7.5540891,1
1979,5080,25,9.2763309,2
1977,5080,52,6.8640518,2
1978,5080,38,7.1042223,2
1977,5080,49,13.074384,1
1976,5080,35,6.1268077,3
1976,5080,30,9.0509663,3
1981,5080,47,9.9147406,2
1981,5080,39,8.0189552,4
1982,5080,26,4.2196198,4
1979,5080,57,18.916439,1
1982,5080,36,4.0951676,3
1979,5080,45,26.191988,4
1983,5080,41,23.864691,2
1978,5080,48,2.5276074,2
1976,5080,55,9.5182114,2
1978,5080,59,12.151959,2
1984,5080,28,9.532094,2
1984,5080,26,6.1005406,1
1977,5080,53,7.1005969,1
1976,5080,52,7.5192637,1
1980,5080,46,10.307693,4
1977,5080,32,8.4722004,4
1983,5080,31,10.142493,4
1980,5080,49,9.3406601,4
1976,5080,30,21.00288,4
1979,5080,58,12.441196,1
1976,5080,52,9.096221,2
1978,5080,34,8.4623938,1
1984,5080,59,16.427885,3
1981,5080,34,19.175762,3
1982,5080,58,4.2694302,2
1976,5080,58,7.5616717,1
1981,5080,59,10.28983,3
1984,5080,47,9.1508102,4
1976,5080,51,12.183992,2
1984,5080,43,7.6256752,4
1978,5080,30,5.940958,4
1976,5080,28,9.0509663,4
1981,5080,52,14.082082,1
1976,5080,46,10.582669,2
1982,5080,57,14.778796,4
1981,5080,25,5.8108377,2
1976,5080,37,7.073678,4
1976,5080,32,9.9560633,4
1976,5080,39,10.012424,2
1982,5080,36,8.5388603,2
1981,5080,29,10.89532,2
1982,5080,56,8.6406698,3
1981,5080,50,10.150805,2
1981,5080,47,11.112354,3
1976,5080,26,14.948241,2
1976,5080,37,3.4811411,2
1977,5080,28,2.6148767,1
1982,5080,35,4.9335637,3
1981,5080,50,13.946009,2
1977,5080,43,8.7162552,4
1981,5080,39,6.1013789,2
1980,5080,30,28.846153,3
1984,5080,27,2.0055528,2
1983,5080,42,9.9436216,2
1982,5080,33,17.555222,3
1984,5080,49,19.437998,3
1978,5080,28,10.736863,2
1981,5080,32,6.4749331,4
1984,5080,38,8.7809658,1
1983,5080,37,14.71656,4
1981,5080,26,2.9456589,3
1979,5080,29,12.550327,2
1979,5080,30,3.9560821,4
1979,5080,28,11.349863,2
1977,5080,49,7.8426704,2
1984,5080,38,14.420535,2
1979,5080,36,8.6258945,3
1979,5080,35,10.92378,1
1977,5080,38,13.074384,1
1977,5080,59,16.342979,1
1977,5080,38,15.863587,4
1984,5080,42,8.3882427,1
1982,5080,46,33.588173,4
1976,5080,27,5.5698256,3
1978,5080,35,17.468441,3
1976,5080,52,12.979781,4
1977,5080,50,15.996895,2
1978,5080,44,16.016281,2
1978,5080,45,20.901371,4
1981,5080,54,17.994001,4
1976,5080,48,8.8420982,1
1982,5080,47,18.11125,4
1976,5080,38,7.1732597,4
1983,5080,44,13.92107,2
1981,5080,51,11.766946,3
1982,5080,51,10.764802,4
1976,5080,49,15.038527,4
1981,5080,39,5.1367803,2
1981,5080,50,12.801129,4
1977,5080,41,6.5371919,1
1982,5080,57,18.954807,4
1984,5080,41,9.9133787,3
1982,5080,36,8.9568453,4
1984,5080,44,8.006959,2
1981,5080,39,12.442027,2
1983,5080,42,19.091753,4
1978,5080,33,9.2354879,2
1980,5080,25,6.7307692,2
1976,5080,33,10.443422,3
1982,5080,32,10.910766,3
1984,5080,38,22.622837,4
1978,5080,33,13.009744,3
1983,5080,33,11.932345,3
1984,5080,31,7.331769,1
1981,5080,30,5.7527289,2
1977,5080,59,7.6668181,2
1982,5080,40,13.095657,2
1982,5080,40,10.673576,4
1979,5080,51,5.911387,1
1983,5080,32,10.775269,2
1980,5080,53,36.057693,4
1980,5080,34,7.954546,1
1978,5080,55,10.936764,1
1976,5080,27,11.420231,2
1980,5080,34,3.5269229,2
1984,5080,25,7.4350343,2
1981,5080,29,5.1500001,1
1982,5080,40,16.420883,4
1979,5080,45,10.681422,1
1980,5080,30,7.8846159,3
1980,5080,41,14.423077,4
1982,5080,32,3.89996,3
1984,5080,31,11.896054,2
1984,5080,38,15.25135,4
1979,5080,28,10.489347,2
1977,5080,27,3.5660553,3
1983,5080,32,9.5458765,3
1983,5080,29,3.5428753,3
1976,5080,51,8.3547373,1
1978,5080,34,14.910455,2
1981,5080,38,15.68926,4
1976,5080,40,15.056211,4
1983,5080,46,13.409152,2
1977,5080,46,11.214916,3
1976,5080,25,11.487764,4
1983,5080,34,13.062778,2
1979,5080,25,9.9212103,2
1983,5080,28,10.739111,3
1976,5080,57,9.6023779,1
1978,5080,53,9.7215672,3
1980,5080,29,7.8125005,1
1977,5080,34,10.651266,3
1976,5080,56,7.9524732,2
1976,5080,46,8.7028513,1
1982,5080,35,5.974328,2
1976,5080,27,8.6641722,4
1976,5080,34,16.42263,2
1978,5080,46,4.4233131,1
1980,5080,45,5.0307693,1
1982,5080,42,30.78916,4
1979,5080,30,8.3232327,3
1977,5080,27,13.074384,4
1978,5080,30,15.776158,4
1977,5080,25,9.4789295,2
1980,5080,51,8.7496147,2
1984,5080,33,9.3414526,3
1976,5080,52,7.4264331,2
1978,5080,45,14.582351,2
1981,5080,31,7.8097649,3
1983,5080,41,23.779837,2
1984,5080,36,6.6392179,4
1984,5080,38,11.717782,3
1976,5080,29,11.766255,4
1980,5080,55,36.057693,4
1980,5080,28,10.424168,2
1981,5080,48,10.459507,2
1979,5080,33,4.3653316,2
1981,5080,29,8.163518,4
1981,5080,30,8.1351719,2
1979,5080,25,9.2157011,4
1976,5080,39,8.3011818,2
1980,5080,44,9.3793268,2
1983,5080,30,5.568428,4
1982,5080,57,13.136707,2
1982,5080,31,5.2321448,4
1984,5080,30,7.9714141,2
1977,5080,42,15.035541,2
1983,5080,45,11.709979,2
1980,5080,29,7.692307,2
1978,5080,35,11.933225,2
1979,5080,41,8.2456274,2
1982,5080,31,10.386209,3
1980,5080,33,6.2500005,3
1984,5080,47,15.658053,2
1981,5080,54,8.2804441,1
1976,5080,47,9.9019108,1
1980,5080,59,7.1895423,2
1981,5080,32,18.304138,4
1981,5080,30,9.4135561,3
1980,5080,29,15.760869,2
1976,5080,27,10.791537,4
1983,5080,43,15.749104,3
1976,5080,33,8.3547373,3
1984,5080,46,11.438513,3
1981,5080,48,8.7162552,2
1977,5080,57,13.946009,4
1983,5080,37,4.1365461,3
1978,5080,39,13.367155,1
1982,5080,27,11.084097,3
1978,5080,34,9.9646053,2
1978,5080,42,13.367155,2
1979,5080,43,14.732994,3
1983,5080,41,13.682423,4
1976,5080,44,15.250713,3
1979,5080,40,2.9284101,3
1979,5080,49,21.826656,3
1980,5080,27,7.6190472,2
1980,5080,41,7.5000005,2
1982,5080,45,17.443907,4
1976,5080,35,12.067955,4
1983,5080,35,13.92107,2
1979,5080,47,10.913328,3
1984,5080,26,8.3882427,2
1983,5080,54,3.0683172,3
1976,5080,36,10.103404,2
1984,5080,57,8.6742067,1
1980,5080,52,8.1081076,2
1983,5080,36,8.2333183,2
1977,5080,54,8.1714897,1
1976,5080,48,9.8864403,1
1981,5080,27,6.6243544,3
1977,5080,33,2.0919015,1
1977,5080,56,9.6423588,2
1979,5080,41,9.6241522,2
1977,5080,40,8.7497797,2
1978,5080,45,13.670955,2
1976,5080,57,29.907539,4
1982,5080,28,1.5796891,2
1977,5080,51,1.9611577,3
1976,5080,44,10.3738,3
1976,5080,28,12.183992,4
1979,5080,56,12.149265,2
1981,5080,48,13.074384,2
1978,5080,26,6.8434715,1
1977,5080,58,15.68926,2
1982,5080,51,13.54723,4
1979,5080,25,9.1671963,3
1980,5080,46,12.01923,2
1982,5080,38,9.0838938,2
1977,5080,27,8.0015221,4
1982,5080,37,1.6010363,2
1976,5080,44,12.424994,4
1984,5080,34,5.7955132,4
1984,5080,51,7.2443914,2
1984,5080,36,8.7695265,2
1978,5080,50,16.148605,2
1980,5080,43,10.576922,4
1977,5080,57,7.1909113,2
1977,5080,52,15.365018,2
1976,5080,53,5.9561195,2
1982,5080,25,4.9262652,3
1982,5080,25,4.2762718,3
1984,5080,55,8.5130262,2
1983,5080,58,11.600892,2
1984,5080,31,16.360538,4
1979,5080,46,16.130434,2
1981,5080,27,11.579639,2
1982,5080,29,2.3646076,4
1984,5080,50,5.8717699,1
1984,5080,55,10.37092,1
1982,5080,42,9.2022638,4
1979,5080,33,8.7306643,4
1979,5080,29,10.54446,2
1980,5080,58,3.409091,1
1978,5080,43,6.1035972,2
1980,5080,30,12.820512,2
1977,5080,36,8.1221561,2
1980,5080,35,8.1533661,2
1984,5080,36,12.201079,4
1976,5080,55,8.4127579,2
1980,5080,26,11.538461,2
1978,5080,40,10.936764,2
1977,5080,27,3.6259625,4
1980,5080,31,16.293749,3
1983,5080,48,11.087136,2
1983,5080,43,14.71656,4
1984,5080,39,16.09865,4
1978,5080,56,15.69628,4
1982,5080,36,33.588173,4
1978,5080,40,11.539077,4
1981,5080,54,8.3676052,1
1977,5080,32,4.320581,2
1984,5080,48,6.291182,3
1984,5080,47,9.1508102,3
1983,5080,28,14.182446,3
1983,5080,41,12.024842,2
1981,5080,26,7.1061254,1
1976,5080,33,13.924562,4
1981,5080,45,39.223152,4
1980,5080,38,15.865384,2
1979,5080,25,10.913328,4
1983,5080,25,11.136856,3
1980,5080,38,14.423077,2
1981,5080,35,10.89532,4
1984,5080,34,6.346004,2
1979,5080,59,37.204529,4
1983,5080,56,14.182446,1
1980,5080,25,7.1556349,2
1981,5080,50,13.597361,4
1982,5080,34,10.217439,3
1982,5080,46,27.50498,3
1978,5080,34,11.179802,2
1984,5080,30,2.7360923,4
1984,5080,29,9.532094,2
1983,5080,26,6.4017978,2
1980,5080,26,8.1730757,2
1981,5080,45,13.946009,3
1978,5080,32,10.329165,1
1979,5080,41,8.1849966,3
1978,5080,27,9.7215672,4
1984,5080,49,4.4991484,3
1983,5080,54,12.409637,3
1977,5080,29,11.707517,1
1978,5080,56,11.16414,1
1980,5080,25,8.2586536,4
1976,5080,54,6.9622822,2
1976,5080,30,18.101933,2
1979,5080,27,7.8352113,1
1984,5080,49,12.773008,2
1976,5080,40,10.443422,4
1978,5080,40,8.8377876,2
1981,5080,59,10.791555,1
1981,5080,53,10.89532,2
1978,5080,29,7.4781294,4
1981,5080,26,13.510198,2
1978,5080,51,14.610299,2
1979,5080,32,9.6075487,3
1980,5080,27,10.957996,4
1976,5080,55,14.048491,2
1983,5080,57,11.932345,1
1976,5080,36,8.5261173,2
1977,5080,42,13.728104,2
1982,5080,26,9.3599052,2
1977,5080,41,11.982672,2
1983,5080,25,9.1481314,3
1980,5080,37,14.957264,4
1979,5080,33,11.458996,2
1984,5080,32,8.8118916,3
1979,5080,37,12.004662,3
1977,5080,33,9.0649071,2
1977,5080,53,19.356628,2
1982,5080,29,7.5536065,3
1981,5080,31,7.251925,3
1982,5080,37,5.7473097,3
1977,5080,58,16.107641,2
1976,5080,43,5.5029879,1
1977,5080,45,12.202758,4
1980,5080,50,8.6538458,1
1977,5080,49,8.5577784,2
1980,5080,25,8.6538458,2
1984,5080,28,5.5921617,4
1979,5080,52,11.186164,4
1983,5080,49,25.853413,3
1979,5080,59,13.095994,2
1977,5080,47,13.364924,1
1979,5080,35,6.9845309,4
1984,5080,28,11.438513,2
1979,5080,33,6.7168937,2
1977,5080,42,19.673027,4
1977,5080,32,9.4135561,4
1978,5080,38,9.4177675,2
1983,5080,59,12.29393,3
1984,5080,59,23.487082,4
1976,5080,36,9.0636253,4
1981,5080,54,11.766946,3
1978,5080,27,6.9266171,4
1978,5080,25,10.632965,2
1981,5080,33,11.766946,2
1982,5080,35,6.0346756,2
1978,5080,27,4.9434171,2
1982,5080,32,4.2694302,2
1984,5080,30,9.532094,4
1979,5080,46,27.283321,4
1976,5080,34,14.690413,4
1976,5080,34,9.9553661,2
1981,5080,28,10.013558,2
1978,5080,46,17.012743,3
1983,5080,38,7.3185048,3
1976,5080,26,3.5275562,3
1983,5080,26,5.5153947,2
1979,5080,27,8.3771229,2
1977,5080,57,10.592213,4
1980,5080,58,9.4108028,3
1976,5080,38,12.282162,2
1979,5080,30,13.095994,4
1980,5080,56,12.853658,1
1983,5080,27,10.739111,2
1977,5080,26,11.858163,4
1980,5080,29,8.6324787,2
1979,5080,25,10.913328,2
1977,5080,51,13.763403,1
1982,5080,44,7.86834,2
1976,5080,43,9.1205883,1
1978,5080,56,7.2911754,1
1980,5080,31,11.956523,3
1984,5080,31,6.1005406,2
1976,5080,57,17.823439,4
1977,5080,44,10.567415,2
1981,5080,26,2.3243351,4
1978,5080,27,8.5063715,4
1982,5080,32,8.0774326,2
1978,5080,26,6.0181127,3
1984,5080,28,7.0747204,2
1984,5080,47,11.438513,2
1982,5080,56,10.94534,1
1976,5080,52,10.3738,1
1980,5080,26,3.4615386,3
1982,5080,39,10.263053,3
1982,5080,25,4.1052208,2
1981,5080,36,5.8108377,4
1981,5080,35,8.7162552,4
1976,5080,33,9.0251799,3
1981,5080,25,6.0734868,2
1978,5080,32,6.5129642,2
1980,5080,25,6.8910255,3
1981,5080,54,17.43251,4
1983,5080,40,11.839846,4
1978,5080,25,7.4341393,2
1984,5080,33,10.675945,2
1977,5080,31,12.626119,2
1984,5080,39,24.783447,4
1976,5080,42,9.187891,2
1979,5080,31,14.502603,2
1983,5080,49,22.591904,4
1982,5080,29,7.4457612,2
1979,5080,56,10.67081,2
1980,5080,54,17.788462,2
1979,5080,49,11.458996,3
1982,5080,36,9.2022638,4
1978,5080,56,9.7215672,1
1980,5080,51,17.101402,1
1984,5080,53,6.8631082,1
1981,5080,36,12.556203,2
1978,5080,41,17.903887,2
1983,5080,27,4.7729383,4
1977,5080,32,13.832697,4
1981,5080,33,6.5371919,3
1982,5080,49,11.100517,2
1983,5080,52,13.86683,2
1976,5080,43,27.152901,4
1978,5080,54,2.7304401,1
1983,5080,58,5.7752547,1
